localidad,fecha,casos,hospitalizados,uci,fallecidos
Asturias,2020-07-29,14,0,0,0
Andalucía,2020-07-29,151,11,0,0
País Vasco,2020-07-29,208,9,1,0
Galicia,2020-07-29,21,2,0,0
C. Valenciana,2020-07-29,235,8,2,1
La Rioja,2020-07-29,3,0,0,0
España,2020-07-29,3140,132,7,7
Baleares,2020-07-29,36,4,0,0
Aragón,2020-07-29,394,40,2,3
Castilla La Mancha,2020-07-29,46,0,0,0
Madrid,2020-07-29,462,19,1,0
Canarias,2020-07-29,5,2,0,0
Cantabria,2020-07-29,6,0,0,0
Navarra,2020-07-29,60,1,0,0
Castilla y León,2020-07-29,60,3,0,0
Extremadura,2020-07-29,8,1,0,1
Murcia,2020-07-29,95,3,1,0
Cataluña,2020-07-30,1151,23,2,5
Cantabria,2020-07-30,14,5,0,0
Asturias,2020-07-30,20,0,1,0
País Vasco,2020-07-30,200,11,1,1
Andalucía,2020-07-30,203,9,1,0
Extremadura,2020-07-30,22,0,0,0
C. Valenciana,2020-07-30,262,14,1,0
Melilla,2020-07-30,3,0,0,0
Castilla La Mancha,2020-07-30,30,1,0,1
Galicia,2020-07-30,31,4,0,0
España,2020-07-30,3395,140,9,12
Navarra,2020-07-30,49,8,0,0
La Rioja,2020-07-30,5,0,0,0
Aragón,2020-07-30,551,37,1,3
Baleares,2020-07-30,58,2,0,0
Madrid,2020-07-30,629,14,2,2
Murcia,2020-07-30,66,5,0,0
Canarias,2020-07-30,7,0,0,0
Castilla y León,2020-07-30,94,7,0,0
Canarias,2020-07-31,12,1,0,0
Cataluña,2020-07-31,1246,33,4,5
Asturias,2020-07-31,15,0,0,0
Castilla y León,2020-07-31,165,7,0,0
Cantabria,2020-07-31,17,0,0,0
País Vasco,2020-07-31,208,5,0,1
C. Valenciana,2020-07-31,224,11,2,0
Andalucía,2020-07-31,246,9,1,0
España,2020-07-31,3831,144,10,14
Galicia,2020-07-31,39,1,0,0
Melilla,2020-07-31,4,0,0,0
Castilla La Mancha,2020-07-31,41,0,0,1
Extremadura,2020-07-31,44,0,0,0
Navarra,2020-07-31,51,5,2,0
Murcia,2020-07-31,53,1,1,0
Aragón,2020-07-31,557,50,0,6
La Rioja,2020-07-31,8,1,0,0
Madrid,2020-07-31,818,16,0,1
Baleares,2020-07-31,83,4,0,0
Aragón,2020-08-01,1098,56,2,2
Asturias,2020-08-01,15,0,0,0
Extremadura,2020-08-01,16,0,1,0
Andalucía,2020-08-01,193,13,1,0
País Vasco,2020-08-01,201,9,0,1
C. Valenciana,2020-08-01,217,18,0,0
Cantabria,2020-08-01,24,4,1,0
Galicia,2020-08-01,25,1,0,0
Canarias,2020-08-01,25,2,0,0
Madrid,2020-08-01,279,13,0,0
España,2020-08-01,2999,161,13,8
Melilla,2020-08-01,3,0,0,0
Castilla La Mancha,2020-08-01,49,2,0,0
Cataluña,2020-08-01,575,27,8,4
Baleares,2020-08-01,61,3,0,0
Castilla y León,2020-08-01,62,7,0,1
Murcia,2020-08-01,77,4,0,0
Navarra,2020-08-01,79,2,0,0
La Rioja,2020-08-02,0,2,0,0
C. Valenciana,2020-08-02,115,21,2,1
Extremadura,2020-08-02,15,1,0,0
País Vasco,2020-08-02,157,10,2,1
Andalucía,2020-08-02,163,17,2,1
Madrid,2020-08-02,180,19,1,3
España,2020-08-02,1827,141,17,14
Cantabria,2020-08-02,22,3,1,0
Canarias,2020-08-02,24,0,0,0
Galicia,2020-08-02,29,1,1,0
Cataluña,2020-08-02,338,25,3,3
Castilla La Mancha,2020-08-02,36,4,1,1
Murcia,2020-08-02,45,8,1,0
Baleares,2020-08-02,46,0,0,0
Castilla y León,2020-08-02,49,4,0,0
Aragón,2020-08-02,524,24,3,4
Navarra,2020-08-02,76,2,0,0
Asturias,2020-08-02,8,0,0,0
Melilla,2020-08-03,1,0,0,0
Canarias,2020-08-03,15,2,0,0
Andalucía,2020-08-03,193,14,1,1
C. Valenciana,2020-08-03,210,22,1,0
País Vasco,2020-08-03,213,10,0,0
España,2020-08-03,2695,182,13,12
Galicia,2020-08-03,29,3,0,0
Cantabria,2020-08-03,35,1,0,0
Murcia,2020-08-03,39,7,2,0
Madrid,2020-08-03,416,37,1,1
Aragón,2020-08-03,421,46,3,6
Castilla La Mancha,2020-08-03,43,1,0,1
Navarra,2020-08-03,57,2,0,0
Castilla y León,2020-08-03,58,9,1,1
Asturias,2020-08-03,6,0,0,0
Extremadura,2020-08-03,7,1,0,0
La Rioja,2020-08-03,7,1,0,0
Cataluña,2020-08-03,852,23,4,2
Baleares,2020-08-03,93,3,0,0
Madrid,2020-08-04,1098,25,1,1
Cataluña,2020-08-04,1149,25,1,4
Asturias,2020-08-04,14,0,0,0
Baleares,2020-08-04,142,2,0,0
Canarias,2020-08-04,17,6,1,0
Castilla y León,2020-08-04,189,7,0,0
Extremadura,2020-08-04,20,1,0,0
Andalucía,2020-08-04,237,19,3,0
País Vasco,2020-08-04,242,9,0,1
La Rioja,2020-08-04,3,0,0,0
C. Valenciana,2020-08-04,349,16,1,1
Cantabria,2020-08-04,37,1,0,0
Galicia,2020-08-04,39,2,0,0
Melilla,2020-08-04,4,0,0,0
España,2020-08-04,4365,168,11,15
Castilla La Mancha,2020-08-04,60,4,0,0
Aragón,2020-08-04,605,45,2,8
Navarra,2020-08-04,67,1,0,0
Murcia,2020-08-04,93,5,2,0
Madrid,2020-08-05,1037,33,1,2
Cataluña,2020-08-05,1060,31,4,4
Baleares,2020-08-05,118,2,1,0
Cantabria,2020-08-05,18,4,0,0
Castilla y León,2020-08-05,242,8,0,0
Canarias,2020-08-05,30,2,0,0
Andalucía,2020-08-05,329,18,2,1
Asturias,2020-08-05,34,0,0,0
País Vasco,2020-08-05,341,10,0,0
C. Valenciana,2020-08-05,359,16,4,0
Aragón,2020-08-05,372,47,1,4
Extremadura,2020-08-05,38,1,0,0
Melilla,2020-08-05,4,1,0,0
España,2020-08-05,4263,193,14,11
Galicia,2020-08-05,46,2,0,0
La Rioja,2020-08-05,7,0,0,0
Castilla La Mancha,2020-08-05,72,6,0,0
Murcia,2020-08-05,76,9,0,0
Navarra,2020-08-05,80,3,1,0
Navarra,2020-08-06,106,4,2,0
Cataluña,2020-08-06,1070,30,1,6
Madrid,2020-08-06,1182,29,1,0
La Rioja,2020-08-06,14,1,0,0
Castilla y León,2020-08-06,153,10,1,1
Baleares,2020-08-06,172,2,1,1
Melilla,2020-08-06,2,1,0,0
Asturias,2020-08-06,28,1,0,0
Cantabria,2020-08-06,30,1,0,1
Andalucía,2020-08-06,324,16,2,2
C. Valenciana,2020-08-06,325,30,1,2
Extremadura,2020-08-06,33,1,0,1
País Vasco,2020-08-06,428,20,2,1
España,2020-08-06,4798,218,15,26
Canarias,2020-08-06,58,4,0,0
Aragón,2020-08-06,620,50,1,9
Galicia,2020-08-06,80,9,0,0
Murcia,2020-08-06,83,4,3,0
Castilla La Mancha,2020-08-06,90,5,0,2
Ceuta,2020-08-07,1,0,0,0
Navarra,2020-08-07,100,2,0,1
Murcia,2020-08-07,102,9,2,0
Castilla La Mancha,2020-08-07,111,5,0,0
Cataluña,2020-08-07,1211,22,2,3
La Rioja,2020-08-07,14,0,0,0
Madrid,2020-08-07,1622,30,1,4
Baleares,2020-08-07,209,4,1,0
Asturias,2020-08-07,25,0,0,0
Castilla y León,2020-08-07,298,16,0,0
C. Valenciana,2020-08-07,306,19,1,0
Cantabria,2020-08-07,32,4,0,0
Andalucía,2020-08-07,364,14,3,1
País Vasco,2020-08-07,397,24,3,1
Extremadura,2020-08-07,48,0,0,0
Canarias,2020-08-07,53,2,0,1
España,2020-08-07,5615,198,18,20
Melilla,2020-08-07,6,0,0,0
Aragón,2020-08-07,617,41,4,8
Galicia,2020-08-07,99,6,1,1
Ceuta,2020-08-08,1,0,0,0
Castilla La Mancha,2020-08-08,113,0,1,1
Extremadura,2020-08-08,14,1,0,0
Baleares,2020-08-08,169,8,0,0
Castilla y León,2020-08-08,180,8,0,1
Asturias,2020-08-08,25,1,0,0
C. Valenciana,2020-08-08,289,27,1,1
Cantabria,2020-08-08,32,6,0,0
País Vasco,2020-08-08,334,17,1,2
Andalucía,2020-08-08,346,18,0,2
España,2020-08-08,3509,198,9,30
Madrid,2020-08-08,521,36,2,4
Canarias,2020-08-08,52,3,0,1
Cataluña,2020-08-08,545,31,1,1
Aragón,2020-08-08,633,31,3,17
Murcia,2020-08-08,78,8,0,0
Galicia,2020-08-08,81,1,0,0
Navarra,2020-08-08,87,2,0,0
La Rioja,2020-08-08,9,0,0,0
La Rioja,2020-08-09,13,2,0,0
Navarra,2020-08-09,135,7,0,0
Asturias,2020-08-09,16,0,0,0
C. Valenciana,2020-08-09,176,22,0,1
Castilla y León,2020-08-09,241,8,0,1
Andalucía,2020-08-09,258,14,3,0
España,2020-08-09,2600,170,8,16
Cantabria,2020-08-09,29,0,0,0
Aragón,2020-08-09,320,29,2,5
Madrid,2020-08-09,352,34,0,1
País Vasco,2020-08-09,353,11,0,1
Cataluña,2020-08-09,367,22,1,5
Murcia,2020-08-09,41,7,1,0
Canarias,2020-08-09,49,3,0,0
Melilla,2020-08-09,5,1,0,0
Castilla La Mancha,2020-08-09,65,2,1,0
Galicia,2020-08-09,75,5,0,2
Extremadura,2020-08-09,8,1,0,0
Baleares,2020-08-09,97,2,0,0
Castilla La Mancha,2020-08-10,100,4,0,0
Ceuta,2020-08-10,1,1,0,0
Extremadura,2020-08-10,12,0,0,0
Melilla,2020-08-10,12,0,0,0
Cantabria,2020-08-10,13,1,0,1
Asturias,2020-08-10,14,2,0,0
Castilla y León,2020-08-10,163,13,0,0
Baleares,2020-08-10,239,8,0,0
Andalucía,2020-08-10,264,21,2,0
País Vasco,2020-08-10,284,24,1,1
C. Valenciana,2020-08-10,290,33,1,1
La Rioja,2020-08-10,31,0,0,0
España,2020-08-10,3821,272,14,24
Navarra,2020-08-10,40,6,2,1
Murcia,2020-08-10,43,2,1,0
Aragón,2020-08-10,462,35,1,9
Madrid,2020-08-10,692,62,1,5
Galicia,2020-08-10,83,12,0,0
Canarias,2020-08-10,88,5,0,0
Cataluña,2020-08-10,990,43,5,6
Cataluña,2020-08-11,1125,30,5,3
Galicia,2020-08-11,119,3,1,0
Murcia,2020-08-11,122,6,0,1
Castilla La Mancha,2020-08-11,143,3,0,1
Navarra,2020-08-11,157,6,0,0
Madrid,2020-08-11,2102,62,2,4
Asturias,2020-08-11,21,1,0,0
Baleares,2020-08-11,211,7,1,0
Castilla y León,2020-08-11,217,14,0,1
Aragón,2020-08-11,324,33,1,13
La Rioja,2020-08-11,34,0,0,0
C. Valenciana,2020-08-11,345,25,2,0
Extremadura,2020-08-11,39,3,0,1
País Vasco,2020-08-11,398,23,0,2
Andalucía,2020-08-11,464,24,5,1
España,2020-08-11,5959,246,18,28
Melilla,2020-08-11,6,0,0,0
Cantabria,2020-08-11,65,0,1,1
Canarias,2020-08-11,67,6,0,0
Ceuta,2020-08-12,1,0,0,0
Canarias,2020-08-12,105,10,1,0
Cataluña,2020-08-12,1121,28,2,3
Murcia,2020-08-12,116,6,2,0
Galicia,2020-08-12,119,11,0,0
Castilla La Mancha,2020-08-12,156,7,0,1
Madrid,2020-08-12,1976,51,3,4
Melilla,2020-08-12,2,0,0,0
Baleares,2020-08-12,238,9,0,0
Asturias,2020-08-12,27,0,0,0
Castilla y León,2020-08-12,277,11,0,1
La Rioja,2020-08-12,41,2,0,0
Aragón,2020-08-12,436,49,1,12
C. Valenciana,2020-08-12,447,32,3,1
Cantabria,2020-08-12,46,2,0,0
País Vasco,2020-08-12,558,32,2,1
Andalucía,2020-08-12,565,19,3,1
Extremadura,2020-08-12,59,3,1,0
España,2020-08-12,6371,274,19,25
Navarra,2020-08-12,81,2,1,1
Navarra,2020-08-13,108,9,1,0
Canarias,2020-08-13,109,6,0,0
Cataluña,2020-08-13,1105,23,0,5
Murcia,2020-08-13,143,10,2,0
Galicia,2020-08-13,145,5,2,1
Ceuta,2020-08-13,2,1,0,0
Madrid,2020-08-13,2199,53,3,7
Asturias,2020-08-13,22,0,0,0
Castilla La Mancha,2020-08-13,223,2,0,0
Castilla y León,2020-08-13,323,12,2,1
Baleares,2020-08-13,343,5,1,0
C. Valenciana,2020-08-13,478,31,3,2
Aragón,2020-08-13,497,45,3,6
País Vasco,2020-08-13,499,35,5,0
Melilla,2020-08-13,5,0,0,0
La Rioja,2020-08-13,53,0,0,0
Andalucía,2020-08-13,601,41,1,1
Cantabria,2020-08-13,61,5,0,0
España,2020-08-13,6989,290,23,23
Extremadura,2020-08-13,73,7,0,0
Cataluña,2020-08-14,1258,33,3,6
Murcia,2020-08-14,141,14,1,0
Galicia,2020-08-14,144,11,0,0
Canarias,2020-08-14,144,9,1,1
Castilla La Mancha,2020-08-14,235,5,1,0
Madrid,2020-08-14,3001,53,1,9
Baleares,2020-08-14,321,12,4,0
Asturias,2020-08-14,33,1,0,0
Castilla y León,2020-08-14,380,18,1,3
Ceuta,2020-08-14,4,0,0,0
Melilla,2020-08-14,4,0,0,0
Extremadura,2020-08-14,50,2,1,0
C. Valenciana,2020-08-14,528,37,3,2
País Vasco,2020-08-14,529,23,2,2
Aragón,2020-08-14,583,40,1,11
Andalucía,2020-08-14,696,22,3,0
Cantabria,2020-08-14,74,3,0,0
La Rioja,2020-08-14,80,1,0,0
España,2020-08-14,8298,286,22,34
Navarra,2020-08-14,93,2,0,0
Murcia,2020-08-15,138,13,0,2
Galicia,2020-08-15,150,9,4,2
Navarra,2020-08-15,158,6,0,0
Extremadura,2020-08-15,16,2,0,1
Canarias,2020-08-15,163,8,2,0
Castilla La Mancha,2020-08-15,179,6,0,0
Baleares,2020-08-15,179,9,3,0
Asturias,2020-08-15,23,0,0,0
Castilla y León,2020-08-15,252,13,1,0
Ceuta,2020-08-15,3,0,0,0
C. Valenciana,2020-08-15,367,26,1,0
Aragón,2020-08-15,475,30,1,5
España,2020-08-15,4786,246,18,29
Cataluña,2020-08-15,555,28,1,6
La Rioja,2020-08-15,58,3,0,0
Andalucía,2020-08-15,591,24,3,4
Cantabria,2020-08-15,60,0,0,0
País Vasco,2020-08-15,611,24,1,1
Melilla,2020-08-15,8,0,0,0
Madrid,2020-08-15,800,45,1,8
Castilla La Mancha,2020-08-16,108,3,0,1
Galicia,2020-08-16,126,13,1,0
Baleares,2020-08-16,176,8,1,1
Asturias,2020-08-16,18,1,0,0
C. Valenciana,2020-08-16,197,29,2,0
Castilla y León,2020-08-16,212,24,4,0
España,2020-08-16,3282,242,22,21
Extremadura,2020-08-16,33,2,0,0
Aragón,2020-08-16,368,21,3,5
La Rioja,2020-08-16,38,1,0,0
País Vasco,2020-08-16,402,17,1,0
Andalucía,2020-08-16,402,32,4,2
Cataluña,2020-08-16,425,14,0,3
Cantabria,2020-08-16,48,1,0,0
Ceuta,2020-08-16,5,0,0,0
Melilla,2020-08-16,5,0,0,0
Madrid,2020-08-16,503,56,1,8
Navarra,2020-08-16,60,2,1,0
Murcia,2020-08-16,76,11,3,0
Canarias,2020-08-16,80,7,1,1
Melilla,2020-08-17,0,3,0,0
Cataluña,2020-08-17,1009,27,2,5
Canarias,2020-08-17,103,14,2,0
Galicia,2020-08-17,111,14,1,0
Madrid,2020-08-17,1148,68,3,6
Castilla La Mancha,2020-08-17,173,6,0,0
Asturias,2020-08-17,19,1,0,0
Cantabria,2020-08-17,19,4,0,0
Castilla y León,2020-08-17,239,19,1,1
País Vasco,2020-08-17,294,32,4,1
C. Valenciana,2020-08-17,320,41,1,3
Baleares,2020-08-17,343,16,4,2
Aragón,2020-08-17,372,34,2,8
Extremadura,2020-08-17,48,4,0,0
Navarra,2020-08-17,48,6,1,0
España,2020-08-17,4953,342,25,30
Andalucía,2020-08-17,544,39,2,3
La Rioja,2020-08-17,58,3,0,1
Ceuta,2020-08-17,9,0,0,0
Murcia,2020-08-17,96,11,2,0
Melilla,2020-08-18,0,1,0,0
Murcia,2020-08-18,103,13,0,1
Cataluña,2020-08-18,1322,41,4,6
Canarias,2020-08-18,149,18,4,0
Galicia,2020-08-18,168,8,0,0
Castilla La Mancha,2020-08-18,208,2,1,0
Ceuta,2020-08-18,3,0,0,0
Asturias,2020-08-18,30,1,0,0
Madrid,2020-08-18,3296,63,5,9
Castilla y León,2020-08-18,361,19,0,0
Baleares,2020-08-18,363,9,2,1
Aragón,2020-08-18,452,38,1,18
C. Valenciana,2020-08-18,500,24,5,1
País Vasco,2020-08-18,521,33,2,1
Cantabria,2020-08-18,53,1,0,0
La Rioja,2020-08-18,64,3,1,0
Andalucía,2020-08-18,657,31,5,2
Extremadura,2020-08-18,79,3,0,0
Navarra,2020-08-18,81,8,0,0
España,2020-08-18,8410,316,30,39
Extremadura,2020-08-19,102,5,0,1
Navarra,2020-08-19,117,6,0,0
Cataluña,2020-08-19,1239,34,4,6
Murcia,2020-08-19,127,15,0,0
Melilla,2020-08-19,16,0,0,0
Canarias,2020-08-19,188,13,1,0
Galicia,2020-08-19,197,17,1,1
Asturias,2020-08-19,23,0,0,0
Castilla La Mancha,2020-08-19,299,7,0,0
Madrid,2020-08-19,3107,81,5,7
Aragón,2020-08-19,352,32,2,15
Baleares,2020-08-19,379,16,1,2
Castilla y León,2020-08-19,445,23,2,2
Cantabria,2020-08-19,49,2,0,1
C. Valenciana,2020-08-19,560,43,2,2
La Rioja,2020-08-19,58,4,1,0
País Vasco,2020-08-19,591,35,1,5
Ceuta,2020-08-19,7,1,0,0
Andalucía,2020-08-19,749,41,1,2
España,2020-08-19,8605,375,21,44
Cataluña,2020-08-20,1324,26,4,10
Murcia,2020-08-20,176,14,2,1
Canarias,2020-08-20,192,13,3,2
Galicia,2020-08-20,273,17,0,1
Madrid,2020-08-20,2962,71,3,9
Baleares,2020-08-20,344,13,2,1
Castilla La Mancha,2020-08-20,377,3,0,1
Aragón,2020-08-20,389,44,1,6
Asturias,2020-08-20,40,0,0,0
Melilla,2020-08-20,5,0,0,0
Castilla y León,2020-08-20,543,24,1,1
C. Valenciana,2020-08-20,570,25,2,1
Extremadura,2020-08-20,59,2,1,0
Ceuta,2020-08-20,6,1,0,0
La Rioja,2020-08-20,68,8,1,0
País Vasco,2020-08-20,719,40,3,3
Cantabria,2020-08-20,75,3,0,0
Andalucía,2020-08-20,763,38,3,1
España,2020-08-20,8983,352,28,37
Navarra,2020-08-20,98,10,2,0
España,2020-08-21,10453,357,32,40
Cataluña,2020-08-21,1427,33,1,4
Navarra,2020-08-21,158,2,1,0
Galicia,2020-08-21,240,17,2,3
Aragón,2020-08-21,284,41,3,13
Murcia,2020-08-21,289,19,2,0
Ceuta,2020-08-21,3,0,0,0
Asturias,2020-08-21,31,1,0,0
Baleares,2020-08-21,324,10,1,0
Canarias,2020-08-21,324,11,1,0
Castilla y León,2020-08-21,370,25,3,0
Castilla La Mancha,2020-08-21,379,9,2,1
Melilla,2020-08-21,4,0,0,0
Madrid,2020-08-21,4307,61,4,8
La Rioja,2020-08-21,55,3,0,1
País Vasco,2020-08-21,599,37,5,4
C. Valenciana,2020-08-21,695,37,3,3
Andalucía,2020-08-21,781,37,3,2
Cantabria,2020-08-21,91,11,0,0
Extremadura,2020-08-21,92,3,1,1
Extremadura,2020-08-22,107,3,0,1
Navarra,2020-08-22,109,5,0,1
Madrid,2020-08-22,1140,54,0,9
Castilla y León,2020-08-22,216,22,2,4
Galicia,2020-08-22,221,12,2,2
Baleares,2020-08-22,225,16,1,0
Canarias,2020-08-22,240,15,4,0
Asturias,2020-08-22,26,0,0,0
Murcia,2020-08-22,262,24,4,0
Castilla La Mancha,2020-08-22,328,9,1,2
Aragón,2020-08-22,415,31,2,9
Cataluña,2020-08-22,545,27,2,4
España,2020-08-22,6006,330,22,41
C. Valenciana,2020-08-22,632,43,1,2
La Rioja,2020-08-22,64,7,0,0
País Vasco,2020-08-22,658,32,1,5
Andalucía,2020-08-22,728,27,2,2
Cantabria,2020-08-22,74,2,0,0
Ceuta,2020-08-22,8,0,0,0
Melilla,2020-08-22,8,1,0,0
Canarias,2020-08-23,118,18,1,1
Castilla La Mancha,2020-08-23,180,6,0,1
Murcia,2020-08-23,182,19,2,0
Asturias,2020-08-23,19,4,0,1
Baleares,2020-08-23,203,12,1,3
Galicia,2020-08-23,206,10,1,1
Aragón,2020-08-23,211,20,4,13
Melilla,2020-08-23,25,1,0,0
Castilla y León,2020-08-23,254,21,0,1
C. Valenciana,2020-08-23,277,30,5,3
Ceuta,2020-08-23,3,0,0,0
Cantabria,2020-08-23,37,1,0,0
España,2020-08-23,4273,328,30,52
País Vasco,2020-08-23,450,24,4,4
Cataluña,2020-08-23,455,21,5,5
Extremadura,2020-08-23,65,6,0,0
Madrid,2020-08-23,708,75,3,14
Andalucía,2020-08-23,714,45,2,5
La Rioja,2020-08-23,74,9,0,0
Navarra,2020-08-23,92,6,2,0
Cataluña,2020-08-24,1162,45,3,13
Melilla,2020-08-24,12,0,0,0
Madrid,2020-08-24,1353,91,4,13
Murcia,2020-08-24,154,19,2,1
Aragón,2020-08-24,174,37,4,2
Galicia,2020-08-24,179,17,2,0
Canarias,2020-08-24,225,16,2,0
Castilla La Mancha,2020-08-24,245,8,1,2
Baleares,2020-08-24,261,21,7,4
Castilla y León,2020-08-24,385,34,2,3
País Vasco,2020-08-24,406,37,6,6
C. Valenciana,2020-08-24,491,34,4,3
Asturias,2020-08-24,50,1,0,0
Cantabria,2020-08-24,51,4,0,0
La Rioja,2020-08-24,55,3,0,1
España,2020-08-24,5990,428,44,54
Andalucía,2020-08-24,617,52,6,6
Extremadura,2020-08-24,67,5,1,0
Ceuta,2020-08-24,9,0,0,0
Navarra,2020-08-24,94,4,0,0
España,2020-08-25,10272,438,37,37
Ceuta,2020-08-25,12,0,0,0
Navarra,2020-08-25,120,7,2,0
Melilla,2020-08-25,13,1,1,0
Cataluña,2020-08-25,1394,23,3,4
Aragón,2020-08-25,293,40,2,8
Baleares,2020-08-25,306,25,1,0
Murcia,2020-08-25,308,25,4,1
Canarias,2020-08-25,312,20,4,1
Galicia,2020-08-25,326,19,2,0
Castilla La Mancha,2020-08-25,376,8,1,2
Madrid,2020-08-25,3956,90,3,10
Asturias,2020-08-25,46,2,0,0
C. Valenciana,2020-08-25,521,42,2,1
Castilla y León,2020-08-25,564,34,4,4
País Vasco,2020-08-25,601,30,1,5
Cantabria,2020-08-25,82,6,0,0
Andalucía,2020-08-25,856,61,6,1
La Rioja,2020-08-25,93,2,0,0
Extremadura,2020-08-25,93,3,1,0
España,2020-08-26,10267,396,33,49
Andalucía,2020-08-26,1050,56,5,5
Cataluña,2020-08-26,1489,26,1,5
Navarra,2020-08-26,245,9,0,0
Galicia,2020-08-26,250,14,0,1
Murcia,2020-08-26,269,10,1,0
Aragón,2020-08-26,289,25,1,2
Madrid,2020-08-26,3383,81,2,12
Canarias,2020-08-26,343,25,4,2
Baleares,2020-08-26,353,8,4,2
Asturias,2020-08-26,37,3,0,0
Castilla y León,2020-08-26,408,36,1,4
Castilla La Mancha,2020-08-26,428,10,1,2
Ceuta,2020-08-26,5,0,0,0
C. Valenciana,2020-08-26,696,34,7,4
País Vasco,2020-08-26,746,41,5,10
Melilla,2020-08-26,8,0,0,0
Cantabria,2020-08-26,89,4,0,0
La Rioja,2020-08-26,89,8,0,0
Extremadura,2020-08-26,90,6,1,0
España,2020-08-27,10293,491,37,46
Andalucía,2020-08-27,1089,53,4,3
Cataluña,2020-08-27,1343,37,3,7
Navarra,2020-08-27,169,8,0,0
Aragón,2020-08-27,199,50,1,10
Baleares,2020-08-27,251,23,5,1
Galicia,2020-08-27,275,19,0,0
Canarias,2020-08-27,315,19,3,1
Murcia,2020-08-27,328,24,2,1
Madrid,2020-08-27,3383,104,7,14
Asturias,2020-08-27,36,3,0,0
Ceuta,2020-08-27,4,0,0,0
Castilla La Mancha,2020-08-27,533,12,2,0
Castilla y León,2020-08-27,623,41,1,4
C. Valenciana,2020-08-27,713,34,4,3
País Vasco,2020-08-27,774,47,3,2
La Rioja,2020-08-27,78,6,1,0
Extremadura,2020-08-27,79,4,1,0
Melilla,2020-08-27,9,2,0,0
Cantabria,2020-08-27,92,5,0,0
Andalucía,2020-08-28,1101,69,6,5
España,2020-08-28,11915,526,39,65
Cantabria,2020-08-28,124,2,0,0
Extremadura,2020-08-28,130,3,1,0
Cataluña,2020-08-28,1346,40,3,8
Melilla,2020-08-28,14,0,0,0
Ceuta,2020-08-28,14,4,0,1
Navarra,2020-08-28,164,9,2,0
Canarias,2020-08-28,273,19,0,1
Baleares,2020-08-28,297,18,2,3
Aragón,2020-08-28,303,37,2,3
Galicia,2020-08-28,338,25,3,3
Murcia,2020-08-28,359,29,5,0
Madrid,2020-08-28,4532,99,4,19
Asturias,2020-08-28,45,6,0,0
Castilla La Mancha,2020-08-28,508,15,1,1
Castilla y León,2020-08-28,531,41,4,8
C. Valenciana,2020-08-28,853,49,2,4
País Vasco,2020-08-28,886,48,3,9
La Rioja,2020-08-28,97,13,1,0
Madrid,2020-08-29,1071,66,5,9
Cantabria,2020-08-29,113,4,0,2
Navarra,2020-08-29,153,9,0,1
Melilla,2020-08-29,16,0,0,0
La Rioja,2020-08-29,160,12,0,2
Murcia,2020-08-29,256,31,7,0
Aragón,2020-08-29,272,23,2,2
Baleares,2020-08-29,277,20,6,1
Galicia,2020-08-29,291,23,3,3
Asturias,2020-08-29,31,1,1,0
Canarias,2020-08-29,337,24,3,1
Castilla La Mancha,2020-08-29,396,11,0,1
Ceuta,2020-08-29,4,1,0,0
Cataluña,2020-08-29,532,26,2,5
Castilla y León,2020-08-29,533,37,1,5
País Vasco,2020-08-29,661,28,3,6
España,2020-08-29,6825,407,41,47
C. Valenciana,2020-08-29,713,38,3,3
Extremadura,2020-08-29,80,3,1,1
Andalucía,2020-08-29,929,50,4,5
Baleares,2020-08-30,119,16,3,9
Extremadura,2020-08-30,121,8,1,0
Navarra,2020-08-30,130,10,0,0
Aragón,2020-08-30,181,22,2,6
Galicia,2020-08-30,263,19,1,2
Castilla La Mancha,2020-08-30,267,10,0,2
Asturias,2020-08-30,27,5,1,0
Murcia,2020-08-30,284,22,0,0
Canarias,2020-08-30,303,22,1,0
C. Valenciana,2020-08-30,349,28,3,4
Castilla y León,2020-08-30,351,16,7,4
País Vasco,2020-08-30,419,17,0,3
Cataluña,2020-08-30,453,15,2,5
España,2020-08-30,5161,354,32,53
Cantabria,2020-08-30,67,4,0,0
Ceuta,2020-08-30,8,0,0,0
Andalucía,2020-08-30,801,55,8,6
Melilla,2020-08-30,8,3,0,0
Madrid,2020-08-30,911,74,3,12
La Rioja,2020-08-30,99,8,0,0
Melilla,2020-08-31,10,0,0,0
Extremadura,2020-08-31,103,5,0,0
Cataluña,2020-08-31,1129,37,3,5
Ceuta,2020-08-31,14,0,0,0
Madrid,2020-08-31,1451,104,1,20
Navarra,2020-08-31,147,4,0,1
Galicia,2020-08-31,184,26,2,2
Canarias,2020-08-31,238,15,4,0
Aragón,2020-08-31,248,27,3,7
Baleares,2020-08-31,257,17,2,2
Murcia,2020-08-31,263,38,4,0
Castilla y León,2020-08-31,276,31,3,8
Asturias,2020-08-31,29,4,0,0
Castilla La Mancha,2020-08-31,341,17,2,1
La Rioja,2020-08-31,41,6,1,1
C. Valenciana,2020-08-31,449,55,5,3
País Vasco,2020-08-31,456,47,3,4
Cantabria,2020-08-31,62,5,1,1
España,2020-08-31,6619,513,42,62
Andalucía,2020-08-31,921,75,8,7
Andalucía,2020-09-01,1020,82,6,5
España,2020-09-01,10417,520,48,67
Extremadura,2020-09-01,105,4,1,2
Cantabria,2020-09-01,114,6,0,0
Cataluña,2020-09-01,1361,38,4,9
Navarra,2020-09-01,139,10,1,1
Melilla,2020-09-01,23,1,1,0
