localidad,fecha,casos,hospitalizados,uci,fallecidos
Galicia,2020-07-14,10,1,0,0
Castilla y León,2020-07-14,12,0,0,0
España,2020-07-14,1251,60,3,2
Aragón,2020-07-14,164,14,0,0
Navarra,2020-07-14,17,0,0,0
Melilla,2020-07-14,2,0,0,0
C. Valenciana,2020-07-14,21,3,0,0
Castilla La Mancha,2020-07-14,28,6,1,0
Cantabria,2020-07-14,3,0,0,0
La Rioja,2020-07-14,4,0,0,0
Murcia,2020-07-14,4,1,0,0
Canarias,2020-07-14,4,2,0,0
Baleares,2020-07-14,5,1,0,0
Extremadura,2020-07-14,6,0,0,0
País Vasco,2020-07-14,67,3,0,1
Cataluña,2020-07-14,724,13,0,0
Andalucía,2020-07-14,85,6,1,1
Madrid,2020-07-14,94,10,1,0
Asturias,2020-07-15,0,0,0,0
Ceuta,2020-07-15,0,0,0,0
Melilla,2020-07-15,0,0,0,0
La Rioja,2020-07-15,1,0,0,0
Extremadura,2020-07-15,10,1,0,0
Galicia,2020-07-15,11,4,0,0
Baleares,2020-07-15,13,1,0,0
Canarias,2020-07-15,13,1,0,0
España,2020-07-15,1556,60,2,5
Castilla y León,2020-07-15,16,0,0,1
Cantabria,2020-07-15,2,2,0,0
Castilla La Mancha,2020-07-15,24,5,0,2
Aragón,2020-07-15,271,10,1,0
Andalucía,2020-07-15,47,0,0,0
C. Valenciana,2020-07-15,48,5,0,0
Navarra,2020-07-15,49,1,0,1
Murcia,2020-07-15,5,1,0,0
País Vasco,2020-07-15,67,2,0,0
Madrid,2020-07-15,75,5,0,1
Cataluña,2020-07-15,904,22,1,0
Asturias,2020-07-16,0,0,0,0
Ceuta,2020-07-16,0,0,0,0
Melilla,2020-07-16,1,0,0,0
Cantabria,2020-07-16,1,1,0,0
Baleares,2020-07-16,13,1,0,0
Castilla La Mancha,2020-07-16,14,2,0,0
Galicia,2020-07-16,15,1,0,0
España,2020-07-16,1621,64,2,1
Murcia,2020-07-16,19,4,1,0
La Rioja,2020-07-16,2,0,0,0
Castilla y León,2020-07-16,20,3,0,0
Canarias,2020-07-16,2,1,0,0
Aragón,2020-07-16,254,17,1,0
Extremadura,2020-07-16,26,1,0,0
Navarra,2020-07-16,54,1,0,0
C. Valenciana,2020-07-16,59,4,0,0
Andalucía,2020-07-16,78,4,0,1
País Vasco,2020-07-16,88,1,0,0
Cataluña,2020-07-16,882,17,0,0
Madrid,2020-07-16,93,6,0,0
Ceuta,2020-07-17,0,0,0,0
Melilla,2020-07-17,0,0,0,0
Asturias,2020-07-17,1,0,0,0
Cataluña,2020-07-17,1114,18,4,1
Andalucía,2020-07-17,113,4,0,0
País Vasco,2020-07-17,138,7,0,0
Castilla y León,2020-07-17,15,0,0,0
Madrid,2020-07-17,193,13,0,0
Cantabria,2020-07-17,2,0,0,0
Castilla La Mancha,2020-07-17,20,4,0,0
España,2020-07-17,2082,82,5,2
Murcia,2020-07-17,23,1,0,0
Aragón,2020-07-17,302,24,1,0
Navarra,2020-07-17,57,1,0,0
Extremadura,2020-07-17,6,0,0,0
Baleares,2020-07-17,6,0,0,1
Canarias,2020-07-17,6,1,0,0
C. Valenciana,2020-07-17,70,7,0,0
La Rioja,2020-07-17,8,0,0,0
Galicia,2020-07-17,8,2,0,0
Ceuta,2020-07-18,0,0,0,0
Melilla,2020-07-18,0,0,0,0
Asturias,2020-07-18,1,0,0,0
Andalucía,2020-07-18,103,4,0,0
Castilla La Mancha,2020-07-18,12,0,0,0
Castilla y León,2020-07-18,14,2,0,0
Murcia,2020-07-18,15,0,0,0
España,2020-07-18,1516,45,2,3
País Vasco,2020-07-18,239,4,0,1
Aragón,2020-07-18,257,11,1,0
La Rioja,2020-07-18,3,0,0,0
Galicia,2020-07-18,4,0,0,0
Madrid,2020-07-18,47,9,0,0
Baleares,2020-07-18,6,0,0,0
Extremadura,2020-07-18,6,1,0,0
Navarra,2020-07-18,61,1,0,0
Cataluña,2020-07-18,637,10,1,2
Cantabria,2020-07-18,8,0,0,0
Canarias,2020-07-18,8,1,0,0
C. Valenciana,2020-07-18,95,2,0,0
Ceuta,2020-07-19,0,0,0,0
La Rioja,2020-07-19,0,0,0,0
Melilla,2020-07-19,0,0,0,0
Asturias,2020-07-19,1,0,0,0
España,2020-07-19,1169,68,3,5
Cantabria,2020-07-19,12,0,0,0
País Vasco,2020-07-19,125,0,0,0
Castilla y León,2020-07-19,13,4,1,1
Madrid,2020-07-19,24,12,0,1
Murcia,2020-07-19,29,2,0,0
Aragón,2020-07-19,297,12,1,1
Navarra,2020-07-19,30,0,0,0
Baleares,2020-07-19,4,1,0,0
Cataluña,2020-07-19,418,25,1,1
Canarias,2020-07-19,47,1,0,0
Extremadura,2020-07-19,6,0,0,0
Galicia,2020-07-19,6,0,0,0
Castilla La Mancha,2020-07-19,6,2,0,0
C. Valenciana,2020-07-19,63,6,0,1
Andalucía,2020-07-19,88,3,0,0
Ceuta,2020-07-20,0,0,0,0
Melilla,2020-07-20,0,0,0,0
Extremadura,2020-07-20,10,0,0,0
País Vasco,2020-07-20,107,5,1,0
Murcia,2020-07-20,12,1,0,0
Castilla La Mancha,2020-07-20,12,1,2,1
España,2020-07-20,1614,77,7,6
Asturias,2020-07-20,2,0,0,0
Aragón,2020-07-20,200,20,0,1
Cantabria,2020-07-20,2,1,0,0
Canarias,2020-07-20,2,3,0,0
Castilla y León,2020-07-20,32,7,1,0
C. Valenciana,2020-07-20,58,9,0,0
La Rioja,2020-07-20,6,0,0,0
Baleares,2020-07-20,6,1,0,0
Madrid,2020-07-20,83,4,1,1
Navarra,2020-07-20,84,1,0,0
Cataluña,2020-07-20,891,15,1,3
Galicia,2020-07-20,9,0,0,0
Andalucía,2020-07-20,98,9,1,0
Ceuta,2020-07-21,0,0,0,0
Melilla,2020-07-21,0,0,0,0
Cantabria,2020-07-21,1,0,1,0
Canarias,2020-07-21,11,0,0,0
C. Valenciana,2020-07-21,110,6,1,0
Asturias,2020-07-21,1,2,0,0
Navarra,2020-07-21,126,1,0,0
Cataluña,2020-07-21,1284,17,0,5
País Vasco,2020-07-21,138,4,0,0
Galicia,2020-07-21,16,2,1,0
Extremadura,2020-07-21,17,1,1,0
Madrid,2020-07-21,182,7,0,1
Castilla y León,2020-07-21,18,5,0,0
Castilla La Mancha,2020-07-21,23,1,0,0
España,2020-07-21,2364,72,5,7
La Rioja,2020-07-21,26,0,0,0
Murcia,2020-07-21,31,0,0,0
Aragón,2020-07-21,319,20,1,1
Andalucía,2020-07-21,55,5,0,0
Baleares,2020-07-21,6,1,0,0
Ceuta,2020-07-22,0,0,0,0
Melilla,2020-07-22,0,0,0,0
C. Valenciana,2020-07-22,113,10,0,0
Cataluña,2020-07-22,1191,18,4,2
La Rioja,2020-07-22,12,1,0,0
País Vasco,2020-07-22,152,12,0,0
Madrid,2020-07-22,171,16,1,1
Castilla y León,2020-07-22,17,2,1,0
España,2020-07-22,2355,103,8,3
Castilla La Mancha,2020-07-22,34,0,0,0
Asturias,2020-07-22,4,0,0,0
Baleares,2020-07-22,4,1,0,0
Cantabria,2020-07-22,4,1,0,0
Aragón,2020-07-22,414,28,2,0
Canarias,2020-07-22,5,0,0,0
Extremadura,2020-07-22,6,1,0,0
Navarra,2020-07-22,66,4,0,0
Murcia,2020-07-22,72,0,0,0
Andalucía,2020-07-22,81,6,0,0
Galicia,2020-07-22,9,3,0,0
Ceuta,2020-07-23,0,0,0,0
Melilla,2020-07-23,0,0,0,0
Andalucía,2020-07-23,109,8,0,0
Cataluña,2020-07-23,1177,25,1,2
C. Valenciana,2020-07-23,126,6,1,0
País Vasco,2020-07-23,135,2,0,0
Asturias,2020-07-23,2,0,0,0
La Rioja,2020-07-23,2,0,0,0
Madrid,2020-07-23,213,10,1,0
Galicia,2020-07-23,21,4,0,0
Castilla La Mancha,2020-07-23,23,3,0,0
España,2020-07-23,2382,96,4,3
Baleares,2020-07-23,26,1,0,0
Aragón,2020-07-23,318,24,1,1
Castilla y León,2020-07-23,44,5,0,0
Extremadura,2020-07-23,5,1,0,0
Murcia,2020-07-23,71,2,0,0
Canarias,2020-07-23,7,2,0,0
Cantabria,2020-07-23,9,0,0,0
Navarra,2020-07-23,94,3,0,0
Ceuta,2020-07-24,0,0,0,0
Melilla,2020-07-24,0,0,0,0
Asturias,2020-07-24,1,0,0,0
Extremadura,2020-07-24,10,3,0,0
Cataluña,2020-07-24,1201,16,1,3
La Rioja,2020-07-24,13,0,0,0
Andalucía,2020-07-24,133,6,0,2
País Vasco,2020-07-24,138,6,2,0
C. Valenciana,2020-07-24,159,4,0,0
España,2020-07-24,2878,84,6,7
Castilla y León,2020-07-24,29,0,0,1
Galicia,2020-07-24,29,1,1,0
Baleares,2020-07-24,32,2,0,0
Castilla La Mancha,2020-07-24,34,1,1,0
Madrid,2020-07-24,463,11,1,1
Aragón,2020-07-24,491,30,0,0
Cantabria,2020-07-24,6,0,0,0
Navarra,2020-07-24,63,1,0,0
Murcia,2020-07-24,67,3,0,0
Canarias,2020-07-24,9,0,0,0
Ceuta,2020-07-25,0,0,0,0
La Rioja,2020-07-25,0,0,0,0
Melilla,2020-07-25,0,0,0,0
Andalucía,2020-07-25,101,8,1,1
Extremadura,2020-07-25,1,1,0,0
C. Valenciana,2020-07-25,155,10,1,0
Canarias,2020-07-25,17,0,0,0
España,2020-07-25,1732,92,5,9
Madrid,2020-07-25,175,13,2,0
País Vasco,2020-07-25,180,3,0,0
Castilla y León,2020-07-25,18,2,0,0
Galicia,2020-07-25,22,1,0,0
Baleares,2020-07-25,23,0,1,0
Aragón,2020-07-25,315,30,0,2
Castilla La Mancha,2020-07-25,35,0,0,0
Cataluña,2020-07-25,522,18,0,6
Asturias,2020-07-25,6,0,0,0
Cantabria,2020-07-25,6,0,0,0
Murcia,2020-07-25,75,1,0,0
Navarra,2020-07-25,81,5,0,0
Ceuta,2020-07-26,0,0,0,0
La Rioja,2020-07-26,0,0,0,0
Melilla,2020-07-26,0,0,0,0
Canarias,2020-07-26,1,1,0,0
Castilla La Mancha,2020-07-26,13,1,0,0
España,2020-07-26,1401,86,6,7
Extremadura,2020-07-26,3,0,0,0
Baleares,2020-07-26,37,2,0,0
Aragón,2020-07-26,428,29,3,2
Murcia,2020-07-26,43,4,0,0
Cataluña,2020-07-26,476,20,1,5
Cantabria,2020-07-26,5,0,0,0
Asturias,2020-07-26,5,1,0,0
Castilla y León,2020-07-26,5,3,0,0
C. Valenciana,2020-07-26,58,7,0,0
Galicia,2020-07-26,6,0,0,0
Andalucía,2020-07-26,62,2,2,0
Madrid,2020-07-26,76,12,0,0
País Vasco,2020-07-26,89,4,0,0
Navarra,2020-07-26,94,0,0,0
Ceuta,2020-07-27,0,0,0,0
Melilla,2020-07-27,0,0,0,0
Cantabria,2020-07-27,11,2,0,0
C. Valenciana,2020-07-27,116,16,1,0
País Vasco,2020-07-27,139,7,1,0
Castilla La Mancha,2020-07-27,16,2,0,1
Asturias,2020-07-27,2,0,0,0
Baleares,2020-07-27,20,1,1,0
España,2020-07-27,2068,147,14,8
Madrid,2020-07-27,247,15,1,0
La Rioja,2020-07-27,3,0,0,0
Murcia,2020-07-27,34,1,0,0
Navarra,2020-07-27,41,2,0,0
Aragón,2020-07-27,413,55,2,0
Castilla y León,2020-07-27,43,6,1,0
Canarias,2020-07-27,5,2,0,0
Extremadura,2020-07-27,6,2,0,0
Cataluña,2020-07-27,875,27,6,7
Andalucía,2020-07-27,88,9,1,0
Galicia,2020-07-27,9,0,0,0
Melilla,2020-07-28,0,0,0,0
Cantabria,2020-07-28,1,0,0,0
Ceuta,2020-07-28,1,1,0,0
Andalucía,2020-07-28,110,6,1,0
Asturias,2020-07-28,13,0,0,0
Cataluña,2020-07-28,1302,28,1,1
País Vasco,2020-07-28,145,5,0,0
C. Valenciana,2020-07-28,155,4,0,3
Galicia,2020-07-28,20,2,0,0
Extremadura,2020-07-28,22,1,2,0
España,2020-07-28,2930,126,11,12
Baleares,2020-07-28,31,3,0,0
Castilla La Mancha,2020-07-28,37,3,0,0
Navarra,2020-07-28,37,4,0,0
Madrid,2020-07-28,454,19,5,0
Aragón,2020-07-28,486,42,2,8
La Rioja,2020-07-28,5,0,0,0
Castilla y León,2020-07-28,52,2,0,0
Murcia,2020-07-28,53,5,0,0
Canarias,2020-07-28,6,1,0,0
Melilla,2020-07-29,0,0,0,0
Ceuta,2020-07-29,1,0,0,0
Cataluña,2020-07-29,1396,32,0,2
Asturias,2020-07-29,14,0,0,0
Andalucía,2020-07-29,149,11,0,0
País Vasco,2020-07-29,208,9,1,0
Galicia,2020-07-29,21,1,0,0
C. Valenciana,2020-07-29,235,8,3,1
La Rioja,2020-07-29,3,0,0,0
España,2020-07-29,3192,138,10,7
Baleares,2020-07-29,36,4,0,0
Aragón,2020-07-29,390,40,4,3
Canarias,2020-07-29,4,2,0,0
Castilla La Mancha,2020-07-29,46,0,0,0
Madrid,2020-07-29,462,22,1,0
Castilla y León,2020-07-29,58,4,0,0
Cantabria,2020-07-29,6,0,0,0
Navarra,2020-07-29,60,1,0,0
Extremadura,2020-07-29,8,1,0,1
Murcia,2020-07-29,95,3,1,0
Ceuta,2020-07-30,0,0,0,0
Cataluña,2020-07-30,1192,23,2,5
Cantabria,2020-07-30,14,5,0,0
Asturias,2020-07-30,20,0,1,0
Andalucía,2020-07-30,201,9,1,0
País Vasco,2020-07-30,202,11,1,1
Extremadura,2020-07-30,22,0,0,0
C. Valenciana,2020-07-30,261,14,1,0
Melilla,2020-07-30,3,0,0,0
Castilla La Mancha,2020-07-30,30,1,0,1
Galicia,2020-07-30,30,4,0,0
España,2020-07-30,3418,142,9,12
Navarra,2020-07-30,49,8,0,0
La Rioja,2020-07-30,5,0,0,0
Aragón,2020-07-30,547,37,1,3
Baleares,2020-07-30,59,2,0,0
Canarias,2020-07-30,6,0,0,0
Madrid,2020-07-30,629,18,2,2
Murcia,2020-07-30,67,5,0,0
Castilla y León,2020-07-30,81,5,0,0
Ceuta,2020-07-31,0,0,0,0
Canarias,2020-07-31,12,1,0,0
Cataluña,2020-07-31,1302,33,4,5
Asturias,2020-07-31,15,0,0,0
Castilla y León,2020-07-31,158,7,0,0
Cantabria,2020-07-31,17,0,0,0
País Vasco,2020-07-31,209,5,0,1
C. Valenciana,2020-07-31,224,11,2,0
Andalucía,2020-07-31,225,9,1,0
España,2020-07-31,3849,150,12,14
Galicia,2020-07-31,39,1,0,0
Melilla,2020-07-31,4,0,0,0
Castilla La Mancha,2020-07-31,41,0,0,1
Extremadura,2020-07-31,44,0,0,0
Navarra,2020-07-31,51,5,2,0
Murcia,2020-07-31,53,1,1,0
Aragón,2020-07-31,546,51,1,6
La Rioja,2020-07-31,8,1,0,0
Madrid,2020-07-31,818,21,1,1
Baleares,2020-07-31,83,4,0,0
Ceuta,2020-08-01,0,0,0,0
La Rioja,2020-08-01,0,0,0,0
Aragón,2020-08-01,1084,57,2,2
Asturias,2020-08-01,15,0,0,0
Extremadura,2020-08-01,16,0,1,0
Andalucía,2020-08-01,188,13,1,0
País Vasco,2020-08-01,203,9,0,1
C. Valenciana,2020-08-01,217,18,0,0
Canarias,2020-08-01,23,2,0,0
Cantabria,2020-08-01,24,4,1,0
Galicia,2020-08-01,25,1,0,0
Madrid,2020-08-01,280,19,0,0
España,2020-08-01,2995,169,13,8
Melilla,2020-08-01,3,0,0,0
Castilla La Mancha,2020-08-01,49,2,0,0
Castilla y León,2020-08-01,56,7,0,1
Cataluña,2020-08-01,595,28,8,4
Baleares,2020-08-01,61,3,0,0
Murcia,2020-08-01,77,4,0,0
Navarra,2020-08-01,79,2,0,0
Ceuta,2020-08-02,0,0,0,0
Melilla,2020-08-02,0,0,0,0
La Rioja,2020-08-02,0,2,0,0
C. Valenciana,2020-08-02,115,21,2,1
Extremadura,2020-08-02,13,1,0,0
País Vasco,2020-08-02,159,10,2,1
Canarias,2020-08-02,16,0,0,0
Andalucía,2020-08-02,162,17,2,1
Madrid,2020-08-02,181,22,1,3
España,2020-08-02,1824,147,17,14
Cantabria,2020-08-02,22,3,1,0
Galicia,2020-08-02,30,1,1,0
Cataluña,2020-08-02,352,25,3,3
Castilla La Mancha,2020-08-02,35,4,1,1
Castilla y León,2020-08-02,42,4,0,0
Murcia,2020-08-02,45,9,1,0
Baleares,2020-08-02,46,0,0,0
Aragón,2020-08-02,522,26,3,4
Navarra,2020-08-02,76,2,0,0
Asturias,2020-08-02,8,0,0,0
Ceuta,2020-08-03,0,0,0,0
Melilla,2020-08-03,1,0,0,0
Canarias,2020-08-03,15,2,0,0
Andalucía,2020-08-03,193,13,1,1
C. Valenciana,2020-08-03,208,22,1,0
País Vasco,2020-08-03,215,10,0,0
España,2020-08-03,2705,188,13,12
Galicia,2020-08-03,29,3,0,0
Cantabria,2020-08-03,35,2,0,0
Murcia,2020-08-03,39,8,2,0
Madrid,2020-08-03,416,43,2,1
Aragón,2020-08-03,418,46,3,6
Castilla La Mancha,2020-08-03,43,1,0,1
Castilla y León,2020-08-03,50,8,0,1
Navarra,2020-08-03,57,2,0,0
Asturias,2020-08-03,6,0,0,0
Extremadura,2020-08-03,7,1,0,0
La Rioja,2020-08-03,7,1,0,0
Cataluña,2020-08-03,873,23,4,2
Baleares,2020-08-03,93,3,0,0
Ceuta,2020-08-04,0,0,0,0
Madrid,2020-08-04,1098,37,2,1
Cataluña,2020-08-04,1200,25,1,4
Asturias,2020-08-04,14,0,0,0
Baleares,2020-08-04,142,2,0,0
Canarias,2020-08-04,17,6,1,0
Castilla y León,2020-08-04,180,5,0,0
Extremadura,2020-08-04,20,1,0,0
Andalucía,2020-08-04,236,19,3,0
País Vasco,2020-08-04,247,9,0,1
La Rioja,2020-08-04,3,0,0,0
C. Valenciana,2020-08-04,349,16,1,1
Cantabria,2020-08-04,37,1,0,0
Galicia,2020-08-04,38,2,0,0
Melilla,2020-08-04,4,0,0,0
España,2020-08-04,4408,178,12,15
Aragón,2020-08-04,602,45,2,8
Castilla La Mancha,2020-08-04,61,4,0,0
Navarra,2020-08-04,67,1,0,0
Murcia,2020-08-04,93,5,2,0
Ceuta,2020-08-05,0,0,0,0
Madrid,2020-08-05,1037,43,3,2
Cataluña,2020-08-05,1091,33,5,4
Baleares,2020-08-05,118,2,1,0
Cantabria,2020-08-05,18,4,0,0
Castilla y León,2020-08-05,227,8,0,0
Canarias,2020-08-05,28,2,0,0
Andalucía,2020-08-05,325,18,2,1
Asturias,2020-08-05,34,0,0,0
País Vasco,2020-08-05,341,10,0,0
C. Valenciana,2020-08-05,359,16,4,0
Aragón,2020-08-05,372,47,1,4
Extremadura,2020-08-05,38,1,0,0
Melilla,2020-08-05,4,1,0,0
España,2020-08-05,4273,205,17,11
Galicia,2020-08-05,46,2,0,0
La Rioja,2020-08-05,7,0,0,0
Castilla La Mancha,2020-08-05,72,6,0,0
Murcia,2020-08-05,76,9,0,0
Navarra,2020-08-05,80,3,1,0
Ceuta,2020-08-06,0,0,0,0
Navarra,2020-08-06,106,4,2,0
Cataluña,2020-08-06,1117,30,1,6
Madrid,2020-08-06,1183,41,1,0
Castilla y León,2020-08-06,140,9,2,1
La Rioja,2020-08-06,14,1,0,0
Baleares,2020-08-06,172,2,1,1
Melilla,2020-08-06,2,1,0,0
Asturias,2020-08-06,28,1,0,0
Cantabria,2020-08-06,30,1,0,1
Extremadura,2020-08-06,30,1,0,1
Andalucía,2020-08-06,318,16,2,2
C. Valenciana,2020-08-06,324,30,1,2
País Vasco,2020-08-06,431,20,2,1
España,2020-08-06,4814,229,16,26
Canarias,2020-08-06,56,4,0,0
Aragón,2020-08-06,609,50,1,9
Galicia,2020-08-06,80,9,0,0
Murcia,2020-08-06,83,4,3,0
Castilla La Mancha,2020-08-06,91,5,0,2
Ceuta,2020-08-07,1,0,0,0
Navarra,2020-08-07,100,2,0,1
Murcia,2020-08-07,102,9,2,0
Castilla La Mancha,2020-08-07,110,5,0,0
Cataluña,2020-08-07,1256,22,2,3
La Rioja,2020-08-07,14,0,0,0
Madrid,2020-08-07,1623,40,4,4
Baleares,2020-08-07,209,4,1,0
Asturias,2020-08-07,25,0,0,0
Castilla y León,2020-08-07,267,15,0,0
C. Valenciana,2020-08-07,306,19,1,0
Cantabria,2020-08-07,32,5,1,0
Andalucía,2020-08-07,354,14,3,1
País Vasco,2020-08-07,405,24,3,1
Extremadura,2020-08-07,47,0,0,0
Canarias,2020-08-07,49,2,0,1
España,2020-08-07,5613,208,22,20
Melilla,2020-08-07,6,0,0,0
Aragón,2020-08-07,608,41,4,8
Galicia,2020-08-07,99,6,1,1
Melilla,2020-08-08,0,0,0,0
Ceuta,2020-08-08,1,0,0,0
Castilla La Mancha,2020-08-08,113,0,1,1
Extremadura,2020-08-08,14,1,0,0
Castilla y León,2020-08-08,144,8,0,1
Baleares,2020-08-08,169,8,0,0
Asturias,2020-08-08,25,1,0,0
C. Valenciana,2020-08-08,288,27,1,1
Cantabria,2020-08-08,32,7,1,0
Andalucía,2020-08-08,336,18,0,2
País Vasco,2020-08-08,341,17,1,2
España,2020-08-08,3490,207,13,30
Canarias,2020-08-08,51,3,0,1
Madrid,2020-08-08,522,42,5,4
Cataluña,2020-08-08,570,33,1,1
Aragón,2020-08-08,628,31,3,17
Murcia,2020-08-08,79,8,0,0
Galicia,2020-08-08,81,1,0,0
Navarra,2020-08-08,87,2,0,0
La Rioja,2020-08-08,9,0,0,0
Ceuta,2020-08-09,0,0,0,0
La Rioja,2020-08-09,13,2,0,0
Navarra,2020-08-09,135,7,0,0
Asturias,2020-08-09,16,0,0,0
C. Valenciana,2020-08-09,177,22,0,1
Castilla y León,2020-08-09,222,5,0,1
Andalucía,2020-08-09,251,14,3,0
España,2020-08-09,2588,180,10,16
Cantabria,2020-08-09,29,0,0,0
Aragón,2020-08-09,322,29,2,5
Madrid,2020-08-09,352,47,2,1
País Vasco,2020-08-09,359,11,0,1
Cataluña,2020-08-09,376,22,1,5
Murcia,2020-08-09,41,7,1,0
Canarias,2020-08-09,45,3,0,0
Melilla,2020-08-09,5,1,0,0
Castilla La Mancha,2020-08-09,65,2,1,0
Galicia,2020-08-09,75,5,0,2
Extremadura,2020-08-09,8,1,0,0
Baleares,2020-08-09,97,2,0,0
Castilla La Mancha,2020-08-10,100,4,0,0
Cataluña,2020-08-10,1016,46,6,6
Ceuta,2020-08-10,1,1,0,0
Extremadura,2020-08-10,12,0,0,0
Melilla,2020-08-10,12,0,0,0
Cantabria,2020-08-10,13,3,1,1
Castilla y León,2020-08-10,141,11,0,0
Asturias,2020-08-10,14,2,0,0
Baleares,2020-08-10,239,8,0,0
Andalucía,2020-08-10,255,21,2,0
País Vasco,2020-08-10,289,24,1,1
C. Valenciana,2020-08-10,290,34,1,1
La Rioja,2020-08-10,31,0,0,0
España,2020-08-10,3816,299,17,24
Navarra,2020-08-10,40,6,2,1
Murcia,2020-08-10,43,2,1,0
Aragón,2020-08-10,461,35,1,9
Madrid,2020-08-10,690,86,2,5
Galicia,2020-08-10,83,12,0,0
Canarias,2020-08-10,86,4,0,0
Ceuta,2020-08-11,0,0,0,0
Cataluña,2020-08-11,1161,31,5,3
Galicia,2020-08-11,118,3,1,0
Murcia,2020-08-11,124,6,0,1
Castilla La Mancha,2020-08-11,143,3,0,1
Navarra,2020-08-11,157,6,0,0
Castilla y León,2020-08-11,172,12,0,1
Madrid,2020-08-11,2104,95,4,4
Asturias,2020-08-11,21,1,0,0
Baleares,2020-08-11,211,8,2,0
Aragón,2020-08-11,321,33,1,12
La Rioja,2020-08-11,34,0,0,0
C. Valenciana,2020-08-11,341,25,2,0
Extremadura,2020-08-11,39,3,0,1
País Vasco,2020-08-11,403,23,0,2
Andalucía,2020-08-11,454,23,4,1
España,2020-08-11,5939,279,20,27
Melilla,2020-08-11,6,0,0,0
Cantabria,2020-08-11,65,2,1,1
Canarias,2020-08-11,65,5,0,0
Ceuta,2020-08-12,1,0,0,0
Canarias,2020-08-12,100,8,1,0
Cataluña,2020-08-12,1164,31,2,3
Galicia,2020-08-12,119,11,0,0
Murcia,2020-08-12,121,6,2,0
Castilla La Mancha,2020-08-12,156,7,0,1
Madrid,2020-08-12,1978,103,3,4
Melilla,2020-08-12,2,0,0,0
Castilla y León,2020-08-12,233,10,1,1
Baleares,2020-08-12,238,9,0,0
Asturias,2020-08-12,27,0,0,0
La Rioja,2020-08-12,41,2,0,0
Aragón,2020-08-12,427,49,2,12
C. Valenciana,2020-08-12,443,32,3,1
Cantabria,2020-08-12,46,3,0,0
Andalucía,2020-08-12,549,19,3,1
País Vasco,2020-08-12,564,32,2,1
Extremadura,2020-08-12,58,3,1,0
España,2020-08-12,6348,327,21,25
Navarra,2020-08-12,81,2,1,1
Canarias,2020-08-13,107,6,0,0
Navarra,2020-08-13,108,9,1,0
Cataluña,2020-08-13,1154,25,0,5
Galicia,2020-08-13,143,5,2,1
Murcia,2020-08-13,153,10,2,0
Ceuta,2020-08-13,2,1,0,0
Asturias,2020-08-13,22,0,0,0
Madrid,2020-08-13,2202,97,5,7
Castilla La Mancha,2020-08-13,224,2,0,0
Castilla y León,2020-08-13,251,10,3,0
Baleares,2020-08-13,343,6,1,0
C. Valenciana,2020-08-13,468,31,3,2
Aragón,2020-08-13,497,43,4,6
País Vasco,2020-08-13,499,35,5,0
La Rioja,2020-08-13,53,0,0,0
Andalucía,2020-08-13,583,39,1,1
Melilla,2020-08-13,6,0,0,0
Cantabria,2020-08-13,61,8,0,0
Extremadura,2020-08-13,66,6,0,0
España,2020-08-13,6942,333,27,22
Cataluña,2020-08-14,1300,34,3,6
Canarias,2020-08-14,139,9,1,1
Galicia,2020-08-14,144,11,0,0
Murcia,2020-08-14,148,15,1,0
Castilla La Mancha,2020-08-14,235,5,1,0
Madrid,2020-08-14,3004,67,2,9
Castilla y León,2020-08-14,308,17,1,3
Baleares,2020-08-14,321,12,4,0
Asturias,2020-08-14,33,1,0,0
Ceuta,2020-08-14,4,0,0,0
Melilla,2020-08-14,4,0,0,0
Extremadura,2020-08-14,48,2,1,0
C. Valenciana,2020-08-14,520,36,3,2
País Vasco,2020-08-14,532,23,2,2
Aragón,2020-08-14,580,40,2,11
Andalucía,2020-08-14,676,21,3,0
Cantabria,2020-08-14,74,5,0,0
La Rioja,2020-08-14,80,1,0,0
España,2020-08-14,8243,301,24,34
Navarra,2020-08-14,93,2,0,0
Murcia,2020-08-15,140,13,0,2
Galicia,2020-08-15,149,9,4,2
Extremadura,2020-08-15,15,2,0,1
Navarra,2020-08-15,158,6,0,0
Canarias,2020-08-15,159,8,2,0
Castilla La Mancha,2020-08-15,178,6,0,0
Baleares,2020-08-15,179,9,3,0
Castilla y León,2020-08-15,223,12,1,0
Asturias,2020-08-15,23,0,0,0
Ceuta,2020-08-15,3,0,0,0
C. Valenciana,2020-08-15,366,26,1,0
Aragón,2020-08-15,473,31,2,5
España,2020-08-15,4758,267,21,29
Cataluña,2020-08-15,572,29,1,6
Andalucía,2020-08-15,576,24,3,4
La Rioja,2020-08-15,58,2,0,0
Cantabria,2020-08-15,60,1,0,0
País Vasco,2020-08-15,617,24,1,1
Melilla,2020-08-15,8,0,0,0
Madrid,2020-08-15,801,65,3,8
Castilla La Mancha,2020-08-16,109,3,0,1
Galicia,2020-08-16,126,13,1,0
Baleares,2020-08-16,176,8,1,1
Castilla y León,2020-08-16,179,22,2,0
Asturias,2020-08-16,18,1,0,0
C. Valenciana,2020-08-16,191,29,2,0
Extremadura,2020-08-16,32,2,0,0
España,2020-08-16,3227,270,21,21
Aragón,2020-08-16,365,21,3,5
Andalucía,2020-08-16,378,33,4,2
La Rioja,2020-08-16,38,1,0,0
País Vasco,2020-08-16,403,17,1,0
Cataluña,2020-08-16,437,15,0,3
